NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
"ORLY, FR",5/8/1993,0.64,,56,62,50
"ORLY, FR",5/9/1993,0.19,,56,64,51
"ORLY, FR",5/10/1993,0,,62,75,50
"ORLY, FR",5/11/1993,0.08,,66,76,59
"ORLY, FR",5/12/1993,0,,60,68,52
"ORLY, FR",5/13/1993,0,,54,56,51
"ORLY, FR",5/14/1993,0.16,,57,67,51
"ORLY, FR",5/15/1993,0,,53,60,44
"ORLY, FR",5/16/1993,0,,55,66,41
"ORLY, FR",5/17/1993,0,,65,78,50
"ORLY, FR",5/18/1993,0.23,,62,66,59
"ORLY, FR",5/19/1993,0.42,,61,68,54
"ORLY, FR",5/20/1993,0,,54,57,53
"ORLY, FR",5/21/1993,0,,56,64,49
"ORLY, FR",5/22/1993,0,,60,68,48
"ORLY, FR",5/23/1993,0,,67,78,55
"ORLY, FR",5/24/1993,0,,69,78,59
"ORLY, FR",5/25/1993,0,,72,81,62
"ORLY, FR",5/26/1993,0.12,,67,75,62
"ORLY, FR",5/27/1993,0.13,,60,71,57
"ORLY, FR",5/28/1993,0,,58,66,53
"ORLY, FR",5/29/1993,0.03,,62,70,49
"ORLY, FR",5/30/1993,0.04,,62,70,59
"ORLY, FR",5/31/1993,0,,60,67,53
"ORLY, FR",6/1/1993,0.06,,65,75,52
"ORLY, FR",6/2/1993,0.22,,61,69,58
"ORLY, FR",6/3/1993,0,,60,66,55
"ORLY, FR",6/4/1993,0,,63,71,55
"ORLY, FR",6/5/1993,0,,67,76,57
"ORLY, FR",6/6/1993,0,,72,82,61
"ORLY, FR",6/7/1993,0,,73,81,62
"ORLY, FR",6/8/1993,0,,74,86,61
"ORLY, FR",6/9/1993,0.01,,77,87,66
"ORLY, FR",6/10/1993,0.02,,70,78,65
"ORLY, FR",6/11/1993,0.43,,58,64,54
"ORLY, FR",6/12/1993,0.44,,53,58,52
"ORLY, FR",6/13/1993,0.12,,57,65,52
"ORLY, FR",6/14/1993,0.54,,56,58,54
"ORLY, FR",6/15/1993,0,,60,67,57
"ORLY, FR",6/16/1993,0,,64,73,53
"ORLY, FR",6/17/1993,0,,64,71,58
"ORLY, FR",6/18/1993,0,,67,77,53
"ORLY, FR",6/19/1993,0,,69,78,58
"ORLY, FR",6/20/1993,0.04,,65,74,56
"ORLY, FR",6/21/1993,0,,65,73,57
"ORLY, FR",6/22/1993,0,,64,72,56
"ORLY, FR",6/23/1993,0,,,72,54
"ORLY, FR",6/24/1993,0,,67,72,51
"ORLY, FR",6/25/1993,0,,66,77,54
"ORLY, FR",6/26/1993,0,,66,77,53
"ORLY, FR",6/27/1993,0,,68,78,61
"ORLY, FR",6/28/1993,0,,64,70,56
"ORLY, FR",6/29/1993,0,,66,78,55
"ORLY, FR",6/30/1993,0.02,,67,76,60
"ORLY, FR",7/1/1993,0.09,,69,80,60
"ORLY, FR",7/2/1993,0.91,,66,73,61
"ORLY, FR",7/3/1993,0,,69,81,56
"ORLY, FR",7/4/1993,0,,73,86,59
"ORLY, FR",7/5/1993,0,,67,74,64
"ORLY, FR",7/6/1993,0,,60,68,52
"ORLY, FR",7/7/1993,0.01,,61,74,48
"ORLY, FR",7/8/1993,0,,64,78,49
"ORLY, FR",7/9/1993,0,,67,80,53
"ORLY, FR",7/10/1993,0,,62,70,51
"ORLY, FR",7/11/1993,0,,56,67,47
"ORLY, FR",7/12/1993,0.02,,56,66,49
"ORLY, FR",7/13/1993,0.02,,58,67,45
"ORLY, FR",7/14/1993,0.09,,62,69,56
"ORLY, FR",7/15/1993,0,,67,81,56
"ORLY, FR",7/16/1993,0.01,,72,82,61
"ORLY, FR",7/17/1993,0,,70,78,59
"ORLY, FR",7/18/1993,0.03,,66,72,61
"ORLY, FR",7/19/1993,0.39,,60,66,57
"ORLY, FR",7/20/1993,0.03,,60,69,55
"ORLY, FR",7/21/1993,0,,60,68,53
"ORLY, FR",7/22/1993,0,,63,73,53
"ORLY, FR",7/23/1993,0,,67,77,61
"ORLY, FR",7/24/1993,0,,71,85,56
"ORLY, FR",7/25/1993,0.18,,62,68,57
"ORLY, FR",7/26/1993,0.06,,61,70,48
"ORLY, FR",7/27/1993,0.06,,63,71,56
"ORLY, FR",7/28/1993,0.01,,67,76,62
"ORLY, FR",7/29/1993,0,,71,85,56
"ORLY, FR",7/30/1993,0.33,,63,67,61
"ORLY, FR",7/31/1993,0,,61,72,52
"ORLY, FR",8/1/1993,0,,63,74,49
"ORLY, FR",8/2/1993,0,,69,83,51
"ORLY, FR",8/3/1993,0,,64,74,55
"ORLY, FR",8/4/1993,0.01,,68,80,54
"ORLY, FR",8/5/1993,0,,67,75,60
"ORLY, FR",8/6/1993,0,,63,76,48
"ORLY, FR",8/7/1993,0,,68,82,53
"ORLY, FR",8/8/1993,0,,66,78,54
"ORLY, FR",8/9/1993,0.12,,63,71,52
"ORLY, FR",8/10/1993,0.01,,65,74,61
"ORLY, FR",8/11/1993,0,,62,75,48
"ORLY, FR",8/12/1993,0,,64,76,56
"ORLY, FR",8/13/1993,0,,62,75,45
"ORLY, FR",8/14/1993,0.17,,67,82,54
"ORLY, FR",8/15/1993,0,,68,78,62
"ORLY, FR",8/16/1993,0.01,,68,81,54
"ORLY, FR",8/17/1993,0,,68,79,59
"ORLY, FR",8/18/1993,0,,70,84,54
"ORLY, FR",8/19/1993,0,,70,83,56
"ORLY, FR",8/20/1993,0,,71,88,53
"ORLY, FR",8/21/1993,0.02,,74,88,58
"ORLY, FR",8/22/1993,0.01,,67,77,62
"ORLY, FR",8/23/1993,0,,59,70,51
"ORLY, FR",8/24/1993,0,,58,68,48
"ORLY, FR",8/25/1993,0,,59,69,49
"ORLY, FR",8/26/1993,0,,59,69,44
"ORLY, FR",8/27/1993,0,,60,68,53
"ORLY, FR",8/28/1993,0,,60,70,52
"ORLY, FR",8/29/1993,0,,59,72,46
"ORLY, FR",8/30/1993,0,,62,74,45
"ORLY, FR",8/31/1993,0,,60,67,54
"ORLY, FR",9/1/1993,0,,60,71,51
"ORLY, FR",9/2/1993,0,,61,74,50
"ORLY, FR",9/3/1993,0,,62,71,56
"ORLY, FR",9/4/1993,0,,59,67,49
"ORLY, FR",9/5/1993,0,,54,65,45
"ORLY, FR",9/6/1993,0,,57,71,41
"ORLY, FR",9/7/1993,0.39,,63,74,53
"ORLY, FR",9/8/1993,0.13,,66,73,59
"ORLY, FR",9/9/1993,0.17,,61,69,57
"ORLY, FR",9/10/1993,0.18,,61,69,58
"ORLY, FR",9/11/1993,0.45,,57,62,55
"ORLY, FR",9/12/1993,0.13,,55,61,48
"ORLY, FR",9/13/1993,0.49,,57,59,54
"ORLY, FR",9/14/1993,0.57,,56,62,54
"ORLY, FR",9/15/1993,0.43,,57,61,54
"ORLY, FR",9/16/1993,0.01,,56,65,51
"ORLY, FR",9/17/1993,0,,56,67,45
"ORLY, FR",9/18/1993,0,,54,65,43
"ORLY, FR",9/19/1993,0,,62,77,45
"ORLY, FR",9/20/1993,0.03,,67,81,52
"ORLY, FR",9/21/1993,0.44,,64,70,61
"ORLY, FR",9/22/1993,0.39,,59,65,58
"ORLY, FR",9/23/1993,0,,58,64,52
"ORLY, FR",9/24/1993,0.17,,58,62,54
"ORLY, FR",9/25/1993,0.39,,54,58,51
"ORLY, FR",9/26/1993,0,,55,63,49
"ORLY, FR",9/27/1993,0,,50,60,45
"ORLY, FR",9/28/1993,0.01,,51,55,43
"ORLY, FR",9/29/1993,0.02,,54,63,48
"ORLY, FR",9/30/1993,0.32,,54,61,48
"ORLY, FR",10/1/1993,0.47,,54,61,50
"ORLY, FR",10/2/1993,0.22,,53,59,49
"ORLY, FR",10/3/1993,0.1,,56,65,50
"ORLY, FR",10/4/1993,0.76,,59,67,53
"ORLY, FR",10/5/1993,0.09,,57,62,55
"ORLY, FR",10/6/1993,0.07,,55,63,51
"ORLY, FR",10/7/1993,0,,56,63,52
"ORLY, FR",10/8/1993,0.01,,53,64,47
"ORLY, FR",10/9/1993,0.03,,51,59,47
"ORLY, FR",10/10/1993,0.02,,54,64,42
"ORLY, FR",10/11/1993,0.46,,61,68,56
"ORLY, FR",10/12/1993,0,,60,68,55
"ORLY, FR",10/13/1993,0.36,,57,63,54
"ORLY, FR",10/14/1993,0.76,,54,57,51
"ORLY, FR",10/15/1993,0,,48,54,46
"ORLY, FR",10/16/1993,0,,47,53,42
"ORLY, FR",10/17/1993,0.01,,46,50,43
"ORLY, FR",10/18/1993,0,,46,48,42
"ORLY, FR",10/19/1993,0,,47,50,44
"ORLY, FR",10/20/1993,0.02,,45,49,44
"ORLY, FR",10/21/1993,0.03,,44,50,36
"ORLY, FR",10/22/1993,0,,46,48,44
"ORLY, FR",10/23/1993,0.1,,43,44,42
"ORLY, FR",10/24/1993,0,,43,44,41
"ORLY, FR",10/25/1993,0,,43,48,35
"ORLY, FR",10/26/1993,0,,47,49,45
"ORLY, FR",10/27/1993,0,,46,51,44
"ORLY, FR",10/28/1993,0,,44,55,34
"ORLY, FR",10/29/1993,0,,39,52,34
"ORLY, FR",10/30/1993,0,,40,43,34
"ORLY, FR",10/31/1993,0,,40,44,39
"ORLY, FR",11/1/1993,0,,37,42,36
"ORLY, FR",11/2/1993,0,,46,56,33
"ORLY, FR",11/3/1993,0.01,,56,68,47
"ORLY, FR",11/4/1993,0,,54,66,45
"ORLY, FR",11/5/1993,0,,44,47,39
"ORLY, FR",11/6/1993,0,,42,44,40
"ORLY, FR",11/7/1993,0.05,,44,45,42
"ORLY, FR",11/8/1993,0.02,,46,49,44
"ORLY, FR",11/9/1993,0.06,,47,49,44
"ORLY, FR",11/10/1993,0.38,,47,48,46
"ORLY, FR",11/11/1993,0,,44,54,38
"ORLY, FR",11/12/1993,0,,42,51,34
"ORLY, FR",11/13/1993,0.13,,41,55,37
"ORLY, FR",11/14/1993,0.01,,49,55,43
"ORLY, FR",11/15/1993,0,,44,49,40
"ORLY, FR",11/16/1993,0,,39,44,34
"ORLY, FR",11/17/1993,0,,36,42,31
"ORLY, FR",11/18/1993,0,,34,41,27
"ORLY, FR",11/19/1993,0,,31,38,24
"ORLY, FR",11/20/1993,0,,29,34,24
"ORLY, FR",11/21/1993,0,,28,33,23
"ORLY, FR",11/22/1993,0.01,,29,33,27
"ORLY, FR",11/23/1993,0,,26,33,20
"ORLY, FR",11/24/1993,0,,28,35,22
"ORLY, FR",11/25/1993,0,,33,46,25
"ORLY, FR",11/26/1993,0,,32,37,27
"ORLY, FR",11/27/1993,0,,30,31,29
"ORLY, FR",11/28/1993,0,,28,29,28
"ORLY, FR",11/29/1993,0.16,,26,31,20
"ORLY, FR",11/30/1993,0.34,,31,33,27
"ORLY, FR",12/1/1993,0.02,,36,42,32
"ORLY, FR",12/2/1993,0.02,,45,49,38
"ORLY, FR",12/3/1993,0,,48,50,47
"ORLY, FR",12/4/1993,0.01,,49,53,47
"ORLY, FR",12/5/1993,0,,42,50,34
"ORLY, FR",12/6/1993,0,,44,53,39
"ORLY, FR",12/7/1993,0.32,,43,47,42
"ORLY, FR",12/8/1993,0.19,,49,54,41
"ORLY, FR",12/9/1993,0.02,,49,50,46
"ORLY, FR",12/10/1993,0.21,,47,54,45
"ORLY, FR",12/11/1993,0,,41,44,38
"ORLY, FR",12/12/1993,0.34,,42,51,36
"ORLY, FR",12/13/1993,0.25,,49,53,45
"ORLY, FR",12/14/1993,0.01,,39,42,35
"ORLY, FR",12/15/1993,0.11,,40,46,35
"ORLY, FR",12/16/1993,0,,41,46,38
"ORLY, FR",12/17/1993,0,,48,52,40
"ORLY, FR",12/18/1993,0.08,,50,53,48
"ORLY, FR",12/19/1993,0.2,,55,58,51
"ORLY, FR",12/20/1993,0.28,,55,56,54
"ORLY, FR",12/21/1993,0.16,,44,49,38
"ORLY, FR",12/22/1993,0.13,,42,46,37
"ORLY, FR",12/23/1993,0.06,,43,45,40
"ORLY, FR",12/24/1993,0.06,,39,40,34
"ORLY, FR",12/25/1993,0.18,,36,38,34
"ORLY, FR",12/26/1993,0,,35,40,32
"ORLY, FR",12/27/1993,0,,37,42,33
"ORLY, FR",12/28/1993,0.03,,34,41,32
"ORLY, FR",12/29/1993,0.19,,44,51,35
"ORLY, FR",12/30/1993,0.35,,49,54,45
"ORLY, FR",12/31/1993,0.17,,49,51,45
"ORLY, FR",1/1/1994,0.43,,40,52,36
"ORLY, FR",1/2/1994,0,,47,52,41
"ORLY, FR",1/3/1994,0.3,,47,53,43
"ORLY, FR",1/4/1994,0.21,,44,47,41
"ORLY, FR",1/5/1994,0.36,,45,49,41
"ORLY, FR",1/6/1994,0.06,,44,46,42
"ORLY, FR",1/7/1994,0,,38,42,36
"ORLY, FR",1/8/1994,0.06,,35,37,32
"ORLY, FR",1/9/1994,0.02,,40,44,35
"ORLY, FR",1/10/1994,0.34,,43,45,41
"ORLY, FR",1/11/1994,0.29,,40,47,37
"ORLY, FR",1/12/1994,0.24,,51,56,42
"ORLY, FR",1/13/1994,0,,51,52,49
"ORLY, FR",1/14/1994,0,,45,50,43
"ORLY, FR",1/15/1994,0.05,,41,44,37
"ORLY, FR",1/16/1994,0.04,,40,42,38
"ORLY, FR",1/17/1994,0,,35,39,33
"ORLY, FR",1/18/1994,0,,32,32,30
"ORLY, FR",1/19/1994,0.09,,31,34,27
"ORLY, FR",1/20/1994,0,,37,45,32
"ORLY, FR",1/21/1994,0,,37,41,34
"ORLY, FR",1/22/1994,0,,44,48,39
"ORLY, FR",1/23/1994,0.02,,47,50,45
"ORLY, FR",1/24/1994,0.1,,50,53,47
"ORLY, FR",1/25/1994,0.05,,52,55,51
"ORLY, FR",1/26/1994,0,,47,50,44
"ORLY, FR",1/27/1994,0.02,,49,54,43
"ORLY, FR",1/28/1994,0,,42,48,40
"ORLY, FR",1/29/1994,0,,41,49,33
"ORLY, FR",1/30/1994,0.01,,45,49,42
"ORLY, FR",1/31/1994,0,,40,47,33
"ORLY, FR",2/1/1994,0,,42,47,38
"ORLY, FR",2/2/1994,0.48,,43,47,41
"ORLY, FR",2/3/1994,0.44,,47,50,42
"ORLY, FR",2/4/1994,0.09,,45,47,42
"ORLY, FR",2/5/1994,0,,45,50,42
"ORLY, FR",2/6/1994,0,,41,49,33
"ORLY, FR",2/7/1994,0.26,,41,43,38
"ORLY, FR",2/8/1994,0.05,,39,48,32
"ORLY, FR",2/9/1994,0.02,,43,50,36
"ORLY, FR",2/10/1994,0,,42,47,35
"ORLY, FR",2/11/1994,0,,38,40,35
"ORLY, FR",2/12/1994,0,,36,44,29
"ORLY, FR",2/13/1994,0.01,0.4,31,37,29
"ORLY, FR",2/14/1994,0.01,,28,37,23
"ORLY, FR",2/15/1994,0,,41,50,31
"ORLY, FR",2/16/1994,0,,37,45,32
"ORLY, FR",2/17/1994,0,,36,36,35
"ORLY, FR",2/18/1994,0,,39,46,34
"ORLY, FR",2/19/1994,0.01,,39,47,32
"ORLY, FR",2/20/1994,0.48,0.8,33,37,31
"ORLY, FR",2/21/1994,0.05,0.8,27,35,18
"ORLY, FR",2/22/1994,0.02,,42,51,32
"ORLY, FR",2/23/1994,0.31,,44,49,42
"ORLY, FR",2/24/1994,0.04,,47,52,42
"ORLY, FR",2/25/1994,0,,49,52,46
"ORLY, FR",2/26/1994,0,,51,60,42
"ORLY, FR",2/27/1994,0.16,,50,52,49
"ORLY, FR",2/28/1994,0.02,,48,57,43
"ORLY, FR",3/1/1994,0.03,,45,50,40
"ORLY, FR",3/2/1994,0.32,,46,54,42
"ORLY, FR",3/3/1994,0.02,,44,53,36
"ORLY, FR",3/4/1994,0,,44,54,35
"ORLY, FR",3/5/1994,0.01,,47,60,33
"ORLY, FR",3/6/1994,0,,46,52,37
"ORLY, FR",3/7/1994,0.11,,49,53,43
"ORLY, FR",3/8/1994,0,,54,64,49
"ORLY, FR",3/9/1994,0.01,,53,65,45
"ORLY, FR",3/10/1994,0,,49,57,44
"ORLY, FR",3/11/1994,0.01,,46,58,35
"ORLY, FR",3/12/1994,0.02,,47,53,41
"ORLY, FR",3/13/1994,0.02,,50,56,44
"ORLY, FR",3/14/1994,0,,50,58,42
"ORLY, FR",3/15/1994,0.03,,51,53,49
"ORLY, FR",3/16/1994,0.01,,46,53,40
"ORLY, FR",3/17/1994,0,,45,51,40
"ORLY, FR",3/18/1994,0,,47,55,41
"ORLY, FR",3/19/1994,0.45,,49,52,47
"ORLY, FR",3/20/1994,0.08,,45,50,41
"ORLY, FR",3/21/1994,0.23,,49,55,47
"ORLY, FR",3/22/1994,0.02,,46,54,36
"ORLY, FR",3/23/1994,0,,52,56,47
"ORLY, FR",3/24/1994,0.01,,56,60,52
"ORLY, FR",3/25/1994,0,,55,61,52
"ORLY, FR",3/26/1994,0,,46,52,42
"ORLY, FR",3/27/1994,0,,45,55,33
"ORLY, FR",3/28/1994,0.01,,53,62,44
"ORLY, FR",3/29/1994,0,,56,62,54
"ORLY, FR",3/30/1994,0.13,,58,72,42
"ORLY, FR",3/31/1994,0.2,,54,59,46
"ORLY, FR",4/1/1994,0.07,,49,54,43
"ORLY, FR",4/2/1994,0.18,,40,47,38
"ORLY, FR",4/3/1994,0.44,,42,52,34
"ORLY, FR",4/4/1994,0.09,,46,58,40
"ORLY, FR",4/5/1994,0.19,,42,51,36
"ORLY, FR",4/6/1994,0.05,,45,52,40
"ORLY, FR",4/7/1994,0.35,,43,47,41
"ORLY, FR",4/8/1994,0.42,,45,53,40
"ORLY, FR",4/9/1994,0.23,,42,47,38
"ORLY, FR",4/10/1994,0.12,,40,47,35
"ORLY, FR",4/11/1994,0,,46,56,37
"ORLY, FR",4/12/1994,0,,48,56,40
"ORLY, FR",4/13/1994,0,,47,51,44
"ORLY, FR",4/14/1994,0.01,,42,48,38
"ORLY, FR",4/15/1994,0,,40,48,30
"ORLY, FR",4/16/1994,0.02,,46,54,35
"ORLY, FR",4/17/1994,0,,47,54,44
"ORLY, FR",4/18/1994,0,,43,48,38
"ORLY, FR",4/19/1994,0,,46,56,36
"ORLY, FR",4/20/1994,0,,51,58,43
"ORLY, FR",4/21/1994,0,,52,59,47
"ORLY, FR",4/22/1994,0,,56,69,40
"ORLY, FR",4/23/1994,0,,58,68,51
"ORLY, FR",4/24/1994,0.04,,55,63,50
"ORLY, FR",4/25/1994,0.03,,54,61,48
"ORLY, FR",4/26/1994,0.11,,55,60,49
"ORLY, FR",4/27/1994,0,,59,63,55
"ORLY, FR",4/28/1994,0,,62,73,49
"ORLY, FR",4/29/1994,0,,65,78,51
"ORLY, FR",4/30/1994,0,,68,82,54
"ORLY, FR",5/1/1994,0,,57,66,49
"ORLY, FR",5/2/1994,0,,56,68,44
"ORLY, FR",5/3/1994,0,,62,79,47
"ORLY, FR",5/4/1994,0.22,,53,61,49
"ORLY, FR",5/5/1994,0.09,,50,55,42
"ORLY, FR",5/6/1994,0,,58,62,53
"ORLY, FR",5/7/1994,0.06,,63,77,50
"ORLY, FR",5/8/1994,0,,55,63,49
"ORLY, FR",5/9/1994,0,,56,65,47
"ORLY, FR",5/10/1994,0,,58,69,44
"ORLY, FR",5/11/1994,0.02,,61,72,47
"ORLY, FR",5/12/1994,0,,58,65,51
"ORLY, FR",5/13/1994,0.03,,64,74,51
"ORLY, FR",5/14/1994,0.17,,60,64,58
"ORLY, FR",5/15/1994,0.76,,61,75,48
"ORLY, FR",5/16/1994,0.11,,62,71,54
"ORLY, FR",5/17/1994,0.03,,59,69,53
"ORLY, FR",5/18/1994,0,,58,65,49
"ORLY, FR",5/19/1994,0.01,,55,61,50
"ORLY, FR",5/20/1994,0.43,,56,65,52
"ORLY, FR",5/21/1994,0.2,,57,65,52
"ORLY, FR",5/22/1994,0.01,,60,68,52
"ORLY, FR",5/23/1994,0.04,,62,70,55
"ORLY, FR",5/24/1994,0.31,,59,69,54
"ORLY, FR",5/25/1994,0.18,,59,67,53
"ORLY, FR",5/26/1994,0.1,,58,66,54
"ORLY, FR",5/27/1994,0,,53,58,49
"ORLY, FR",5/28/1994,0,,56,63,48
"ORLY, FR",5/29/1994,0,,54,61,45
"ORLY, FR",5/30/1994,0,,55,63,44
"ORLY, FR",5/31/1994,0,,61,74,45
"ORLY, FR",6/1/1994,0.35,,71,85,51
"ORLY, FR",6/2/1994,0.46,,62,66,60
"ORLY, FR",6/3/1994,0.05,,58,66,54
"ORLY, FR",6/4/1994,0.42,,53,57,49
"ORLY, FR",6/5/1994,0.02,,56,65,47
"ORLY, FR",6/6/1994,0.09,,58,64,50
"ORLY, FR",6/7/1994,0,,65,77,54
"ORLY, FR",6/8/1994,0,,59,66,53
"ORLY, FR",6/9/1994,0,,57,65,46
"ORLY, FR",6/10/1994,0,,55,61,53
"ORLY, FR",6/11/1994,0.06,,53,59,46
"ORLY, FR",6/12/1994,0,,60,70,47
"ORLY, FR",6/13/1994,0,,64,73,53
"ORLY, FR",6/14/1994,0,,66,76,56
"ORLY, FR",6/15/1994,0,,66,76,55
"ORLY, FR",6/16/1994,0,,64,76,51
"ORLY, FR",6/17/1994,0,,68,79,53
"ORLY, FR",6/18/1994,0,,72,84,55
"ORLY, FR",6/19/1994,0,,70,80,59
"ORLY, FR",6/20/1994,0,,65,74,59
"ORLY, FR",6/21/1994,0,,66,76,53
"ORLY, FR",6/22/1994,0,,67,71,62
"ORLY, FR",6/23/1994,0,,70,79,61
"ORLY, FR",6/24/1994,0.19,,77,90,61
"ORLY, FR",6/25/1994,0.28,,66,70,62
